id_venda,data_venda,cliente,estado,cidade,produto,categoria,quantidade,valor_unitario,valor_total,responsavel
3196,2025-11-10,Cliente_21,SP,Rio de Janeiro,Notebook,Eletrônicos,6,2958.31,17749.86,Luis Gustavo de Matos dos Santos
3197,2025-08-01,Cliente_59,MG,Rio de Janeiro,Teclado,Acessórios,7,3590.8,25135.6,Luis Gustavo de Matos dos Santos
3198,2026-03-15,Cliente_224,MG,Rio de Janeiro,Teclado,Acessórios,2,687.1,1374.2,Luis Gustavo de Matos dos Santos
3199,2025-08-12,Cliente_64,PR,São Paulo,Mouse,Eletrônicos,4,798.86,3195.44,Luis Gustavo de Matos dos Santos
3200,2025-05-11,Cliente_169,RS,Curitiba,Headset,Acessórios,5,242.08,1210.4,Luis Gustavo de Matos dos Santos
3201,2026-03-12,Cliente_226,PR,Joinville,Headset,Eletrônicos,2,4911.62,9823.24,Luis Gustavo de Matos dos Santos
3202,2025-04-16,Cliente_140,SC,Rio de Janeiro,Monitor,Eletrônicos,6,3612.76,21676.56,Luis Gustavo de Matos dos Santos
3203,2026-02-27,Cliente_148,SC,Curitiba,Teclado,Eletrônicos,8,2684.63,21477.04,Luis Gustavo de Matos dos Santos
3204,2025-04-22,Cliente_227,RS,Rio de Janeiro,Headset,Eletrônicos,8,441.32,3530.56,Luis Gustavo de Matos dos Santos
3205,2026-01-30,Cliente_121,SP,Joinville,Monitor,Acessórios,2,3876.69,7753.38,Luis Gustavo de Matos dos Santos
3206,2025-06-30,Cliente_39,PR,Curitiba,Monitor,Eletrônicos,10,3429.58,34295.8,Luis Gustavo de Matos dos Santos
3207,2025-06-27,Cliente_51,SP,Belo Horizonte,Monitor,Eletrônicos,4,4714.81,18859.24,Luis Gustavo de Matos dos Santos
3208,2025-06-26,Cliente_271,MG,Belo Horizonte,Mouse,Eletrônicos,6,2152.54,12915.24,Luis Gustavo de Matos dos Santos
3209,2025-07-13,Cliente_86,SP,Curitiba,Notebook,Acessórios,8,2637.01,21096.08,Luis Gustavo de Matos dos Santos
3210,2025-12-13,Cliente_68,RS,Belo Horizonte,Mouse,Acessórios,9,2121.25,19091.25,Luis Gustavo de Matos dos Santos
3211,2025-03-31,Cliente_82,SP,Joinville,Teclado,Acessórios,7,3495.54,24468.78,Luis Gustavo de Matos dos Santos
3212,2025-06-19,Cliente_193,SC,Joinville,Mouse,Eletrônicos,6,2718.86,16313.16,Luis Gustavo de Matos dos Santos
3213,2025-10-07,Cliente_26,RS,Curitiba,Monitor,Eletrônicos,3,1081.45,3244.35,Luis Gustavo de Matos dos Santos
3214,2026-02-25,Cliente_121,RS,Belo Horizonte,Notebook,Eletrônicos,1,1731.43,1731.43,Luis Gustavo de Matos dos Santos
3215,2025-06-10,Cliente_215,SP,Joinville,Headset,Eletrônicos,2,2064.43,4128.86,Luis Gustavo de Matos dos Santos
3216,2025-10-23,Cliente_285,SC,Porto Alegre,Monitor,Eletrônicos,6,1590.58,9543.48,Luis Gustavo de Matos dos Santos
3217,2026-01-05,Cliente_153,RJ,Belo Horizonte,Mouse,Eletrônicos,8,3504.05,28032.4,Luis Gustavo de Matos dos Santos
3218,2025-09-07,Cliente_280,RJ,Curitiba,Mouse,Acessórios,2,2675.82,5351.64,Luis Gustavo de Matos dos Santos
3219,2025-05-17,Cliente_241,RS,Porto Alegre,Mouse,Eletrônicos,4,2409.8,9639.2,Luis Gustavo de Matos dos Santos
3220,2025-08-09,Cliente_245,MG,Joinville,Teclado,Acessórios,10,2461.4,24614.0,Luis Gustavo de Matos dos Santos
3221,2025-05-19,Cliente_133,RJ,Rio de Janeiro,Notebook,Acessórios,8,4068.82,32550.56,Luis Gustavo de Matos dos Santos
3222,2025-07-20,Cliente_243,PR,Belo Horizonte,Headset,Acessórios,2,3259.7,6519.4,Luis Gustavo de Matos dos Santos
3223,2025-08-08,Cliente_169,PR,Rio de Janeiro,Monitor,Acessórios,10,1893.37,18933.7,Luis Gustavo de Matos dos Santos
3224,2025-09-17,Cliente_233,SC,Belo Horizonte,Monitor,Acessórios,2,2286.61,4573.22,Luis Gustavo de Matos dos Santos
3225,2025-10-19,Cliente_157,RS,São Paulo,Headset,Acessórios,7,1728.82,12101.74,Luis Gustavo de Matos dos Santos
3226,2025-10-06,Cliente_62,PR,Porto Alegre,Notebook,Acessórios,9,4545.81,40912.29,Luis Gustavo de Matos dos Santos
3227,2025-04-03,Cliente_268,PR,Rio de Janeiro,Notebook,Acessórios,4,176.5,706.0,Luis Gustavo de Matos dos Santos
3228,2025-06-11,Cliente_132,MG,Curitiba,Monitor,Acessórios,6,1641.49,9848.94,Luis Gustavo de Matos dos Santos
3229,2025-12-13,Cliente_53,SP,Curitiba,Mouse,Acessórios,1,1827.94,1827.94,Luis Gustavo de Matos dos Santos
3230,2025-10-17,Cliente_35,SP,Curitiba,Notebook,Eletrônicos,8,351.4,2811.2,Luis Gustavo de Matos dos Santos
3231,2026-01-30,Cliente_258,SP,Curitiba,Notebook,Acessórios,10,1119.64,11196.4,Luis Gustavo de Matos dos Santos
3232,2025-11-16,Cliente_116,PR,São Paulo,Teclado,Eletrônicos,5,1967.88,9839.4,Luis Gustavo de Matos dos Santos
3233,2025-07-11,Cliente_92,RS,Rio de Janeiro,Mouse,Acessórios,9,471.98,4247.82,Luis Gustavo de Matos dos Santos
3234,2025-04-05,Cliente_268,MG,Porto Alegre,Monitor,Acessórios,8,3591.48,28731.84,Luis Gustavo de Matos dos Santos
3235,2025-04-28,Cliente_143,RS,Rio de Janeiro,Mouse,Eletrônicos,9,2828.84,25459.56,Luis Gustavo de Matos dos Santos
3236,2026-01-29,Cliente_250,RJ,São Paulo,Headset,Acessórios,7,4761.02,33327.14,Luis Gustavo de Matos dos Santos
3237,2025-04-05,Cliente_253,SC,Rio de Janeiro,Headset,Acessórios,9,2525.85,22732.65,Luis Gustavo de Matos dos Santos
3238,2026-02-08,Cliente_75,PR,Porto Alegre,Notebook,Acessórios,10,563.79,5637.9,Luis Gustavo de Matos dos Santos
3239,2025-04-25,Cliente_48,PR,Curitiba,Teclado,Acessórios,4,3682.45,14729.8,Luis Gustavo de Matos dos Santos
3240,2025-07-28,Cliente_36,RS,Joinville,Mouse,Eletrônicos,10,835.63,8356.3,Luis Gustavo de Matos dos Santos
3241,2025-09-19,Cliente_81,MG,Curitiba,Teclado,Acessórios,3,1318.5,3955.5,Luis Gustavo de Matos dos Santos
3242,2025-10-24,Cliente_296,MG,Rio de Janeiro,Monitor,Eletrônicos,8,1543.09,12344.72,Luis Gustavo de Matos dos Santos
3243,2026-01-12,Cliente_128,PR,Joinville,Notebook,Eletrônicos,10,1585.04,15850.4,Luis Gustavo de Matos dos Santos
3244,2026-01-03,Cliente_22,PR,São Paulo,Teclado,Eletrônicos,1,1337.86,1337.86,Luis Gustavo de Matos dos Santos
3245,2025-07-11,Cliente_12,RS,São Paulo,Mouse,Acessórios,5,2641.6,13208.0,Luis Gustavo de Matos dos Santos
3246,2026-02-09,Cliente_46,PR,Curitiba,Teclado,Acessórios,7,4520.69,31644.83,Luis Gustavo de Matos dos Santos
3247,2025-12-24,Cliente_170,SP,Curitiba,Mouse,Eletrônicos,4,3530.13,14120.52,Luis Gustavo de Matos dos Santos
3248,2025-08-01,Cliente_97,RS,Belo Horizonte,Mouse,Acessórios,4,1531.04,6124.16,Luis Gustavo de Matos dos Santos
3249,2025-05-30,Cliente_220,RS,Belo Horizonte,Headset,Acessórios,3,4759.14,14277.42,Luis Gustavo de Matos dos Santos
3250,2025-12-15,Cliente_52,MG,Belo Horizonte,Monitor,Eletrônicos,7,1659.36,11615.52,Luis Gustavo de Matos dos Santos
3251,2025-06-30,Cliente_38,SP,Porto Alegre,Teclado,Eletrônicos,2,3488.57,6977.14,Luis Gustavo de Matos dos Santos
3252,2025-12-07,Cliente_191,SP,Porto Alegre,Notebook,Eletrônicos,9,3280.12,29521.08,Luis Gustavo de Matos dos Santos
3253,2025-12-22,Cliente_85,RS,Joinville,Mouse,Eletrônicos,5,4438.01,22190.05,Luis Gustavo de Matos dos Santos
3254,2025-12-14,Cliente_288,PR,Porto Alegre,Headset,Eletrônicos,9,3249.07,29241.63,Luis Gustavo de Matos dos Santos
3255,2025-11-05,Cliente_29,RS,São Paulo,Mouse,Eletrônicos,10,4889.98,48899.8,Luis Gustavo de Matos dos Santos
3256,2025-03-26,Cliente_88,PR,Curitiba,Teclado,Eletrônicos,9,2309.65,20786.85,Luis Gustavo de Matos dos Santos
3257,2025-10-27,Cliente_175,MG,Curitiba,Notebook,Acessórios,9,242.96,2186.64,Luis Gustavo de Matos dos Santos
3258,2026-02-25,Cliente_12,SP,Joinville,Teclado,Acessórios,4,2993.74,11974.96,Luis Gustavo de Matos dos Santos
3259,2025-03-19,Cliente_261,PR,São Paulo,Monitor,Eletrônicos,10,3166.24,31662.4,Luis Gustavo de Matos dos Santos
3260,2025-11-02,Cliente_201,RS,Rio de Janeiro,Teclado,Eletrônicos,3,3906.9,11720.7,Luis Gustavo de Matos dos Santos
3261,2026-02-11,Cliente_215,SP,Curitiba,Teclado,Eletrônicos,10,1244.09,12440.9,Luis Gustavo de Matos dos Santos
3262,2026-03-08,Cliente_163,PR,Porto Alegre,Mouse,Acessórios,7,2619.14,18333.98,Luis Gustavo de Matos dos Santos
3263,2025-10-22,Cliente_125,PR,Curitiba,Teclado,Acessórios,3,2604.21,7812.63,Luis Gustavo de Matos dos Santos
3264,2025-05-03,Cliente_142,SC,Joinville,Monitor,Eletrônicos,7,2644.77,18513.39,Luis Gustavo de Matos dos Santos
3265,2025-08-22,Cliente_135,PR,Belo Horizonte,Headset,Eletrônicos,5,1183.82,5919.1,Luis Gustavo de Matos dos Santos
3266,2025-07-12,Cliente_270,RS,Joinville,Headset,Acessórios,8,3258.87,26070.96,Luis Gustavo de Matos dos Santos
3267,2025-11-25,Cliente_234,PR,Rio de Janeiro,Mouse,Acessórios,8,3616.41,28931.28,Luis Gustavo de Matos dos Santos
3268,2026-01-25,Cliente_25,PR,Joinville,Notebook,Acessórios,9,1346.69,12120.21,Luis Gustavo de Matos dos Santos
3269,2025-11-23,Cliente_36,RS,Curitiba,Headset,Acessórios,5,4846.06,24230.3,Luis Gustavo de Matos dos Santos
3270,2026-01-26,Cliente_82,SC,Belo Horizonte,Teclado,Acessórios,4,1603.06,6412.24,Luis Gustavo de Matos dos Santos
3271,2025-04-02,Cliente_244,RS,Rio de Janeiro,Monitor,Acessórios,7,3951.27,27658.89,Luis Gustavo de Matos dos Santos
3272,2026-02-09,Cliente_150,RJ,Joinville,Notebook,Eletrônicos,9,2842.26,25580.34,Luis Gustavo de Matos dos Santos
3273,2025-05-10,Cliente_286,RJ,Curitiba,Mouse,Eletrônicos,6,4676.45,28058.7,Luis Gustavo de Matos dos Santos
3274,2025-11-23,Cliente_55,RS,Curitiba,Teclado,Eletrônicos,1,1488.97,1488.97,Luis Gustavo de Matos dos Santos
3275,2025-03-25,Cliente_123,RJ,Porto Alegre,Teclado,Acessórios,7,4350.15,30451.05,Luis Gustavo de Matos dos Santos
3276,2025-05-17,Cliente_86,SP,Porto Alegre,Headset,Acessórios,3,3143.41,9430.23,Luis Gustavo de Matos dos Santos
3277,2026-01-04,Cliente_211,PR,Curitiba,Notebook,Eletrônicos,6,3551.74,21310.44,Luis Gustavo de Matos dos Santos
3278,2025-03-27,Cliente_54,SP,Rio de Janeiro,Notebook,Eletrônicos,1,4749.97,4749.97,Luis Gustavo de Matos dos Santos
3279,2025-10-09,Cliente_158,RS,Curitiba,Headset,Eletrônicos,6,2914.42,17486.52,Luis Gustavo de Matos dos Santos
3280,2025-07-07,Cliente_3,MG,Belo Horizonte,Monitor,Acessórios,6,4799.9,28799.4,Luis Gustavo de Matos dos Santos
3281,2025-10-08,Cliente_7,MG,Joinville,Headset,Eletrônicos,7,504.93,3534.51,Luis Gustavo de Matos dos Santos
3282,2025-05-24,Cliente_133,RS,Joinville,Monitor,Acessórios,8,4120.5,32964.0,Luis Gustavo de Matos dos Santos
3283,2025-05-07,Cliente_54,SP,Joinville,Headset,Acessórios,4,2653.19,10612.76,Luis Gustavo de Matos dos Santos
3284,2025-08-02,Cliente_64,MG,São Paulo,Teclado,Acessórios,9,2047.08,18423.72,Luis Gustavo de Matos dos Santos
3285,2025-08-08,Cliente_263,SC,Curitiba,Teclado,Acessórios,6,2213.38,13280.28,Luis Gustavo de Matos dos Santos
3286,2026-01-06,Cliente_177,PR,Joinville,Monitor,Acessórios,3,882.99,2648.97,Luis Gustavo de Matos dos Santos
3287,2025-08-08,Cliente_82,RS,Belo Horizonte,Mouse,Acessórios,10,1145.12,11451.2,Luis Gustavo de Matos dos Santos
3288,2026-01-12,Cliente_269,PR,Porto Alegre,Monitor,Acessórios,1,3474.58,3474.58,Luis Gustavo de Matos dos Santos
3289,2025-07-23,Cliente_217,MG,Rio de Janeiro,Monitor,Eletrônicos,4,4704.57,18818.28,Luis Gustavo de Matos dos Santos
3290,2025-12-04,Cliente_225,PR,Rio de Janeiro,Teclado,Acessórios,2,2547.06,5094.12,Luis Gustavo de Matos dos Santos
3291,2025-12-16,Cliente_186,SP,Rio de Janeiro,Mouse,Eletrônicos,1,3420.06,3420.06,Luis Gustavo de Matos dos Santos
3292,2025-11-03,Cliente_299,PR,Joinville,Headset,Acessórios,9,4018.29,36164.61,Luis Gustavo de Matos dos Santos
3293,2025-12-18,Cliente_63,SC,Rio de Janeiro,Headset,Eletrônicos,7,2553.16,17872.12,Luis Gustavo de Matos dos Santos
3294,2025-05-27,Cliente_9,RJ,Porto Alegre,Mouse,Eletrônicos,5,544.35,2721.75,Luis Gustavo de Matos dos Santos
3295,2025-09-17,Cliente_203,PR,Belo Horizonte,Monitor,Eletrônicos,7,2152.61,15068.27,Luis Gustavo de Matos dos Santos
3296,2025-07-18,Cliente_26,MG,Curitiba,Notebook,Eletrônicos,8,2361.99,18895.92,Luis Gustavo de Matos dos Santos
3297,2025-03-31,Cliente_192,RJ,São Paulo,Notebook,Eletrônicos,8,99.57,796.56,Luis Gustavo de Matos dos Santos
3298,2025-05-26,Cliente_27,PR,Belo Horizonte,Teclado,Eletrônicos,4,2841.09,11364.36,Luis Gustavo de Matos dos Santos
3299,2025-04-24,Cliente_59,SP,Curitiba,Headset,Acessórios,9,2278.44,20505.96,Luis Gustavo de Matos dos Santos
3300,2026-02-14,Cliente_153,RJ,Rio de Janeiro,Monitor,Eletrônicos,1,4049.43,4049.43,Luis Gustavo de Matos dos Santos
3301,2025-10-04,Cliente_229,PR,Curitiba,Notebook,Eletrônicos,10,4294.17,42941.7,Luis Gustavo de Matos dos Santos
3302,2026-03-15,Cliente_58,RJ,Porto Alegre,Mouse,Acessórios,1,3152.85,3152.85,Luis Gustavo de Matos dos Santos
3303,2026-02-28,Cliente_296,PR,São Paulo,Notebook,Eletrônicos,4,2271.73,9086.92,Luis Gustavo de Matos dos Santos
3304,2025-06-16,Cliente_291,RS,São Paulo,Teclado,Acessórios,8,2359.95,18879.6,Luis Gustavo de Matos dos Santos
3305,2026-02-19,Cliente_66,SP,Belo Horizonte,Teclado,Eletrônicos,1,1107.1,1107.1,Luis Gustavo de Matos dos Santos
3306,2026-03-01,Cliente_185,RS,Joinville,Mouse,Eletrônicos,8,2244.54,17956.32,Luis Gustavo de Matos dos Santos
3307,2026-03-12,Cliente_112,SC,Curitiba,Headset,Eletrônicos,2,1137.79,2275.58,Luis Gustavo de Matos dos Santos
3308,2025-07-07,Cliente_40,SC,Porto Alegre,Headset,Eletrônicos,2,736.91,1473.82,Luis Gustavo de Matos dos Santos
3309,2026-01-05,Cliente_82,RJ,Rio de Janeiro,Teclado,Eletrônicos,10,4200.07,42000.7,Luis Gustavo de Matos dos Santos
3310,2025-11-23,Cliente_280,MG,Belo Horizonte,Notebook,Acessórios,10,1370.71,13707.1,Luis Gustavo de Matos dos Santos
3311,2026-02-21,Cliente_68,RS,Joinville,Monitor,Eletrônicos,7,2779.54,19456.78,Luis Gustavo de Matos dos Santos
3312,2025-11-27,Cliente_208,SC,São Paulo,Mouse,Acessórios,1,415.73,415.73,Luis Gustavo de Matos dos Santos
3313,2025-11-08,Cliente_118,SC,Belo Horizonte,Teclado,Eletrônicos,3,4780.09,14340.27,Luis Gustavo de Matos dos Santos
3314,2025-09-26,Cliente_265,RJ,Joinville,Headset,Eletrônicos,8,3765.4,30123.2,Luis Gustavo de Matos dos Santos
3315,2025-08-20,Cliente_285,RJ,Porto Alegre,Teclado,Eletrônicos,8,1867.97,14943.76,Luis Gustavo de Matos dos Santos
3316,2025-09-17,Cliente_198,RS,São Paulo,Headset,Eletrônicos,8,3889.78,31118.24,Luis Gustavo de Matos dos Santos
3317,2025-06-08,Cliente_294,SC,Porto Alegre,Headset,Eletrônicos,3,330.49,991.47,Luis Gustavo de Matos dos Santos
3318,2026-01-06,Cliente_228,SP,Joinville,Headset,Acessórios,4,2025.23,8100.92,Luis Gustavo de Matos dos Santos
3319,2025-09-14,Cliente_88,SP,Rio de Janeiro,Teclado,Eletrônicos,8,3069.44,24555.52,Luis Gustavo de Matos dos Santos
3320,2025-05-08,Cliente_51,RJ,Porto Alegre,Notebook,Eletrônicos,3,4533.56,13600.68,Luis Gustavo de Matos dos Santos
3321,2025-11-29,Cliente_251,MG,Curitiba,Monitor,Acessórios,5,2483.92,12419.6,Luis Gustavo de Matos dos Santos
3322,2025-06-25,Cliente_187,SC,Belo Horizonte,Mouse,Eletrônicos,2,2664.98,5329.96,Luis Gustavo de Matos dos Santos
3323,2025-06-05,Cliente_208,SC,Curitiba,Teclado,Acessórios,8,1249.73,9997.84,Luis Gustavo de Matos dos Santos
3324,2026-01-16,Cliente_107,PR,Joinville,Teclado,Eletrônicos,6,3566.56,21399.36,Luis Gustavo de Matos dos Santos
3325,2025-10-31,Cliente_8,SC,Curitiba,Teclado,Acessórios,3,3066.02,9198.06,Luis Gustavo de Matos dos Santos
3326,2025-12-22,Cliente_123,SP,Porto Alegre,Monitor,Acessórios,4,1455.67,5822.68,Luis Gustavo de Matos dos Santos
3327,2026-01-25,Cliente_138,RS,Porto Alegre,Mouse,Acessórios,5,2600.05,13000.25,Luis Gustavo de Matos dos Santos
3328,2025-04-16,Cliente_276,RJ,Belo Horizonte,Monitor,Eletrônicos,4,3906.41,15625.64,Luis Gustavo de Matos dos Santos
3329,2025-11-06,Cliente_126,SC,Belo Horizonte,Notebook,Acessórios,8,4921.79,39374.32,Luis Gustavo de Matos dos Santos
3330,2025-09-05,Cliente_23,RS,Rio de Janeiro,Notebook,Eletrônicos,9,3449.75,31047.75,Luis Gustavo de Matos dos Santos
3331,2025-10-04,Cliente_71,RJ,São Paulo,Teclado,Acessórios,8,3479.31,27834.48,Luis Gustavo de Matos dos Santos
3332,2026-03-09,Cliente_35,PR,Rio de Janeiro,Headset,Eletrônicos,9,2777.54,24997.86,Luis Gustavo de Matos dos Santos
3333,2025-11-14,Cliente_267,PR,Joinville,Teclado,Acessórios,4,301.46,1205.84,Luis Gustavo de Matos dos Santos
3334,2026-02-08,Cliente_227,SC,Curitiba,Monitor,Acessórios,7,4061.78,28432.46,Luis Gustavo de Matos dos Santos
3335,2026-02-17,Cliente_203,SC,Joinville,Mouse,Eletrônicos,9,2830.61,25475.49,Luis Gustavo de Matos dos Santos
3336,2025-06-19,Cliente_180,SP,Joinville,Notebook,Eletrônicos,1,582.05,582.05,Luis Gustavo de Matos dos Santos
3337,2025-05-12,Cliente_211,RS,Rio de Janeiro,Mouse,Acessórios,2,2194.55,4389.1,Luis Gustavo de Matos dos Santos
3338,2025-06-27,Cliente_74,RS,Porto Alegre,Monitor,Eletrônicos,1,3768.41,3768.41,Luis Gustavo de Matos dos Santos
3339,2025-11-18,Cliente_106,MG,Curitiba,Monitor,Eletrônicos,6,4247.07,25482.42,Luis Gustavo de Matos dos Santos
3340,2026-01-22,Cliente_174,SP,Porto Alegre,Mouse,Eletrônicos,1,4372.96,4372.96,Luis Gustavo de Matos dos Santos
3341,2025-09-20,Cliente_69,RJ,Rio de Janeiro,Headset,Acessórios,8,3922.77,31382.16,Luis Gustavo de Matos dos Santos
3342,2026-01-28,Cliente_143,SP,Porto Alegre,Notebook,Acessórios,1,2629.5,2629.5,Luis Gustavo de Matos dos Santos
3343,2025-10-25,Cliente_177,RS,Curitiba,Notebook,Acessórios,1,3099.67,3099.67,Luis Gustavo de Matos dos Santos
3344,2026-01-31,Cliente_106,RS,Rio de Janeiro,Notebook,Eletrônicos,1,4537.25,4537.25,Luis Gustavo de Matos dos Santos
3345,2025-05-17,Cliente_274,SP,Joinville,Headset,Eletrônicos,2,2975.37,5950.74,Luis Gustavo de Matos dos Santos
3346,2025-12-05,Cliente_148,PR,Rio de Janeiro,Notebook,Eletrônicos,2,993.97,1987.94,Luis Gustavo de Matos dos Santos
3347,2025-10-10,Cliente_231,RJ,Rio de Janeiro,Headset,Acessórios,7,502.55,3517.85,Luis Gustavo de Matos dos Santos
3348,2025-11-19,Cliente_118,SC,Belo Horizonte,Mouse,Eletrônicos,10,3451.59,34515.9,Luis Gustavo de Matos dos Santos
3349,2025-09-08,Cliente_1,MG,Belo Horizonte,Headset,Acessórios,5,368.49,1842.45,Luis Gustavo de Matos dos Santos
3350,2026-03-13,Cliente_151,RS,Belo Horizonte,Mouse,Acessórios,2,2127.02,4254.04,Luis Gustavo de Matos dos Santos
3351,2025-09-14,Cliente_208,SC,Rio de Janeiro,Mouse,Eletrônicos,9,182.86,1645.74,Luis Gustavo de Matos dos Santos
3352,2026-01-27,Cliente_233,PR,São Paulo,Mouse,Eletrônicos,1,1382.26,1382.26,Luis Gustavo de Matos dos Santos
3353,2025-07-20,Cliente_295,PR,Curitiba,Teclado,Acessórios,1,1231.8,1231.8,Luis Gustavo de Matos dos Santos
3354,2026-03-17,Cliente_120,PR,Belo Horizonte,Notebook,Acessórios,9,733.28,6599.52,Luis Gustavo de Matos dos Santos
3355,2025-11-07,Cliente_92,SC,Joinville,Teclado,Acessórios,2,375.6,751.2,Luis Gustavo de Matos dos Santos
3356,2025-05-12,Cliente_206,MG,Rio de Janeiro,Headset,Eletrônicos,2,4358.29,8716.58,Luis Gustavo de Matos dos Santos
3357,2025-12-17,Cliente_167,RJ,Joinville,Monitor,Acessórios,4,3490.48,13961.92,Luis Gustavo de Matos dos Santos
3358,2025-10-26,Cliente_92,RJ,Rio de Janeiro,Notebook,Eletrônicos,1,4820.39,4820.39,Luis Gustavo de Matos dos Santos
3359,2026-03-16,Cliente_260,SP,São Paulo,Monitor,Acessórios,10,2934.03,29340.3,Luis Gustavo de Matos dos Santos
3360,2025-06-05,Cliente_36,MG,Belo Horizonte,Teclado,Eletrônicos,6,760.36,4562.16,Luis Gustavo de Matos dos Santos
3361,2025-12-20,Cliente_81,SC,Rio de Janeiro,Monitor,Acessórios,10,3914.98,39149.8,Luis Gustavo de Matos dos Santos
3362,2025-03-29,Cliente_18,RS,São Paulo,Teclado,Eletrônicos,4,939.5,3758.0,Luis Gustavo de Matos dos Santos
3363,2026-02-28,Cliente_256,SP,Curitiba,Notebook,Acessórios,5,402.04,2010.2,Luis Gustavo de Matos dos Santos
3364,2025-05-16,Cliente_272,SP,Porto Alegre,Notebook,Eletrônicos,3,2976.79,8930.37,Luis Gustavo de Matos dos Santos
3365,2025-10-19,Cliente_201,PR,Porto Alegre,Monitor,Acessórios,1,649.12,649.12,Luis Gustavo de Matos dos Santos
3366,2025-08-13,Cliente_293,RS,Joinville,Monitor,Acessórios,8,2946.87,23574.96,Luis Gustavo de Matos dos Santos
3367,2025-12-04,Cliente_281,PR,Rio de Janeiro,Teclado,Acessórios,8,3561.43,28491.44,Luis Gustavo de Matos dos Santos
3368,2025-10-31,Cliente_233,RJ,Rio de Janeiro,Headset,Acessórios,7,3408.89,23862.23,Luis Gustavo de Matos dos Santos
3369,2025-05-25,Cliente_185,MG,São Paulo,Mouse,Eletrônicos,6,3409.64,20457.84,Luis Gustavo de Matos dos Santos
3370,2026-02-22,Cliente_187,SC,Curitiba,Notebook,Eletrônicos,9,2687.19,24184.71,Luis Gustavo de Matos dos Santos
3371,2025-07-11,Cliente_100,RS,Curitiba,Notebook,Acessórios,6,3152.05,18912.3,Luis Gustavo de Matos dos Santos
3372,2025-07-15,Cliente_167,MG,Joinville,Notebook,Eletrônicos,2,1730.56,3461.12,Luis Gustavo de Matos dos Santos
3373,2026-01-07,Cliente_233,SP,Joinville,Monitor,Acessórios,7,588.99,4122.93,Luis Gustavo de Matos dos Santos
3374,2025-12-30,Cliente_204,SC,Curitiba,Mouse,Acessórios,5,1497.65,7488.25,Luis Gustavo de Matos dos Santos
3375,2026-01-05,Cliente_107,MG,Curitiba,Mouse,Acessórios,4,1906.6,7626.4,Luis Gustavo de Matos dos Santos
3376,2025-07-31,Cliente_267,MG,Rio de Janeiro,Headset,Eletrônicos,2,2018.91,4037.82,Luis Gustavo de Matos dos Santos
3377,2025-06-28,Cliente_134,MG,Joinville,Mouse,Eletrônicos,10,2669.78,26697.8,Luis Gustavo de Matos dos Santos
3378,2026-03-02,Cliente_54,MG,Rio de Janeiro,Monitor,Eletrônicos,5,509.89,2549.45,Luis Gustavo de Matos dos Santos
3379,2025-04-26,Cliente_73,MG,São Paulo,Notebook,Acessórios,2,3310.82,6621.64,Luis Gustavo de Matos dos Santos
3380,2025-06-11,Cliente_21,RJ,Curitiba,Notebook,Acessórios,3,2635.06,7905.18,Luis Gustavo de Matos dos Santos
3381,2025-07-15,Cliente_168,MG,Joinville,Headset,Eletrônicos,2,3254.09,6508.18,Luis Gustavo de Matos dos Santos
3382,2026-01-24,Cliente_89,MG,Belo Horizonte,Monitor,Eletrônicos,1,102.43,102.43,Luis Gustavo de Matos dos Santos
3383,2026-01-31,Cliente_89,RJ,Porto Alegre,Headset,Acessórios,5,2815.78,14078.9,Luis Gustavo de Matos dos Santos
3384,2026-01-14,Cliente_131,SC,Curitiba,Monitor,Acessórios,8,1695.74,13565.92,Luis Gustavo de Matos dos Santos
3385,2025-10-24,Cliente_271,RS,São Paulo,Teclado,Eletrônicos,4,1371.44,5485.76,Luis Gustavo de Matos dos Santos
3386,2025-05-11,Cliente_85,SC,São Paulo,Mouse,Acessórios,3,1513.68,4541.04,Luis Gustavo de Matos dos Santos
3387,2025-06-13,Cliente_259,MG,Rio de Janeiro,Notebook,Acessórios,10,3346.13,33461.3,Luis Gustavo de Matos dos Santos
3388,2026-02-11,Cliente_47,SP,Rio de Janeiro,Monitor,Acessórios,9,4398.81,39589.29,Luis Gustavo de Matos dos Santos
